,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,samplesize,population,poll_wt,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,poll_id
10058,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/18/2016,4/24/2016,9405.0,registered voters,6.89e-08,42.65279,38.04341,0.0,0.0,0.0,42743
10059,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/25/2016,1/29/2016,1522.0,likely voters,6.52e-08,43.57922,36.10055,0.0,0.0,0.0,35999
10060,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/7/2015,12/8/2015,1995.0,registered voters,6.48e-08,49.31542,46.74064,0.0,0.0,0.0,35432
10061,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/11/2016,4/17/2016,11498.0,registered voters,6.26e-08,46.39518,41.01542,0.0,0.0,0.0,42189
10062,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/26/2016,2/27/2016,1182.0,registered voters,6.25e-08,44.36802,46.87564,0.0,0.0,0.0,36493
10063,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/24/2016,1/28/2016,1387.0,likely voters,5.69e-08,42.88693,35.87677,0.0,0.0,0.0,36000
10064,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/23/2016,1/27/2016,1371.0,likely voters,5.38e-08,43.9938,34.95249,0.0,0.0,0.0,36001
10065,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/21/2016,1/24/2016,4001.0,registered voters,5.28e-08,45.64114,42.11644,0.0,0.0,0.0,35982
10066,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/22/2016,1/26/2016,1330.0,likely voters,5e-08,43.0998,35.62762,0.0,0.0,0.0,35975
10067,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/3/2016,2/7/2016,2197.0,registered voters,4.95e-08,45.54898,43.41183,0.0,0.0,0.0,36065
10068,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/21/2016,1/25/2016,1311.0,likely voters,4.72e-08,44.30688,34.3028,0.0,0.0,0.0,35976
10069,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/20/2016,1/24/2016,1296.0,likely voters,4.47e-08,43.11625,36.17749,0.0,0.0,0.0,35977
10070,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/19/2016,1/23/2016,1275.0,likely voters,4.21e-08,40.42328,39.35346,0.0,0.0,0.0,35978
10071,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/18/2016,1/22/2016,1295.0,likely voters,4.1e-08,39.13063,40.52958,0.0,0.0,0.0,35963
10072,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/17/2016,1/21/2016,1288.0,likely voters,3.9e-08,39.53855,39.50453,0.0,0.0,0.0,35964
10073,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/14/2016,1/17/2016,4060.0,registered voters,3.85e-08,44.6886,44.94493,0.0,0.0,0.0,35881
10074,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/28/2016,4/3/2016,12116.0,registered voters,3.78e-08,43.01904,34.86844,0.0,0.0,0.0,36691
10075,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/16/2016,1/20/2016,1250.0,likely voters,3.63e-08,39.54385,38.58054,0.0,0.0,0.0,35965
10076,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/15/2016,1/19/2016,1296.0,likely voters,3.6e-08,39.84915,37.05656,0.0,0.0,0.0,35884
10077,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/14/2016,1/18/2016,1301.0,likely voters,3.47e-08,41.45434,35.0313,0.0,0.0,0.0,35885
10078,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/13/2016,1/17/2016,1303.0,likely voters,3.32e-08,42.25938,34.2072,0.0,0.0,0.0,35886
10079,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/12/2016,1/16/2016,1357.0,likely voters,3.32e-08,42.56376,35.08459,0.0,0.0,0.0,35887
10080,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/11/2016,1/15/2016,1373.0,likely voters,3.21e-08,41.56846,36.46169,0.0,0.0,0.0,35888
10081,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/15/2016,2/16/2016,883.0,registered voters,3.06e-08,43.46252,45.65201,0.0,0.0,0.0,36352
10082,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/10/2016,1/14/2016,1339.0,likely voters,3e-08,41.37472,35.73794,0.0,0.0,0.0,35871
10083,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/22/2015,12/23/2015,1000.0,likely voters,2.98e-08,35.77334,35.0343,0.0,0.0,0.0,35473
10084,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/9/2016,1/13/2016,1324.0,likely voters,2.84e-08,41.78094,34.9144,0.0,0.0,0.0,35870
10085,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/8/2016,1/12/2016,1260.0,likely voters,2.59e-08,42.78614,34.19091,0.0,0.0,0.0,35867
10086,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/3/2016,1/7/2016,1531.0,likely voters,2.54e-08,38.01137,37.27148,0.0,0.0,0.0,35848
10087,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/7/2016,1/11/2016,1274.0,likely voters,2.51e-08,40.99178,34.16785,0.0,0.0,0.0,35868
10088,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/4/2016,1/8/2016,1411.0,likely voters,2.45e-08,39.10591,37.29705,0.0,0.0,0.0,35849
10089,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/6/2016,1/10/2016,1293.0,likely voters,2.44e-08,40.49672,34.84445,0.0,0.0,0.0,35866
10090,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/2/2016,1/6/2016,1477.0,likely voters,2.35e-08,39.81644,35.74595,0.0,0.0,0.0,35847
10091,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/5/2016,1/9/2016,1282.0,likely voters,2.32e-08,39.50103,36.12108,0.0,0.0,0.0,35869
10092,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/1/2016,1/5/2016,1465.0,likely voters,2.23e-08,39.72076,35.5216,0.0,0.0,0.0,35484
10093,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/26/2015,12/30/2015,1708.0,likely voters,2.03e-08,40.55016,33.86913,0.0,0.0,0.0,35489
10094,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/27/2015,12/31/2015,1586.0,likely voters,1.97e-08,41.14478,33.89547,0.0,0.0,0.0,35488
10095,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/25/2015,12/29/2015,1692.0,likely voters,1.92e-08,40.75608,33.74225,0.0,0.0,0.0,35490
10096,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/31/2015,1/4/2016,1203.0,likely voters,1.75e-08,40.72556,34.69637,0.0,0.0,0.0,35485
10097,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/24/2015,12/28/2015,1603.0,likely voters,1.74e-08,41.16148,32.91703,0.0,0.0,0.0,35491
10098,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/8/2016,1/10/2016,2173.0,registered voters,1.51e-08,42.72604,46.78149,0.0,0.0,0.0,35863
10099,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/23/2015,12/27/2015,1413.0,likely voters,1.47e-08,40.36695,34.49187,0.0,0.0,0.0,35492
10100,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/22/2015,12/26/2015,1367.0,likely voters,1.36e-08,40.07386,35.06476,0.0,0.0,0.0,35493
10101,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/21/2015,12/25/2015,1334.0,likely voters,1.27e-08,40.0799,34.73903,0.0,0.0,0.0,35494
10102,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/20/2015,12/24/2015,1330.0,likely voters,1.22e-08,40.48591,33.013,0.0,0.0,0.0,35495
10103,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/18/2015,12/22/2015,1423.0,likely voters,1.19e-08,41.19751,30.76316,0.0,0.0,0.0,35497
10104,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/19/2015,12/23/2015,1358.0,likely voters,1.19e-08,39.69192,32.58764,0.0,0.0,0.0,35496
10105,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/30/2015,1/3/2016,831.0,likely voters,1.16e-08,40.53036,34.27114,0.0,0.0,0.0,35486
10106,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/17/2015,12/21/2015,1425.0,likely voters,1.15e-08,41.70366,30.13761,0.0,0.0,0.0,35498
10107,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/11/2015,12/15/2015,4038.0,registered voters,9.92e-09,46.87495,43.09849,0.0,0.0,0.0,35446
10108,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/16/2015,12/20/2015,1130.0,likely voters,8.71e-09,41.50998,29.41191,0.0,0.0,0.0,35499
10109,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/29/2015,1/2/2016,514.0,likely voters,6.91e-09,41.43517,34.74591,0.0,0.0,0.0,35487
10110,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/15/2015,12/19/2015,876.0,likely voters,6.49e-09,40.61682,30.78579,0.0,0.0,0.0,35500
10111,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/14/2015,12/18/2015,620.0,likely voters,4.4e-09,41.52278,29.26057,0.0,0.0,0.0,35501
10112,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/3/2015,12/7/2015,2047.0,registered voters,3.56e-09,40.91743,46.89668,0.0,0.0,0.0,35420
10113,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/28/2015,1/1/2016,250.0,likely voters,3.22e-09,35.93998,40.02069,0.0,0.0,0.0,44026
10114,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/13/2015,12/17/2015,289.0,likely voters,1.98e-09,41.02875,31.63534,0.0,0.0,0.0,35503
10115,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,11/13/2015,11/16/2015,2001.0,registered voters,1.62e-09,45.01414,44.31849,0.0,0.0,0.0,35379
10116,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,7/8/2016,7/11/2016,559.0,likely voters,0.0,37.51416,49.39773,5.551834,0.0,0.0,44587
10117,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,9/2/2016,9/8/2016,465.0,likely voters,0.0,46.91137,36.34474,0.0,0.0,0.0,45668
10118,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,6/22/2016,6/23/2016,708.0,voters,0.0,44.28166,41.70887,0.0,0.0,0.0,44435
10119,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,3/18/2016,3/20/2016,843.0,voters,0.0,41.78291,42.73276,0.0,0.0,0.0,36645
10120,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/14/2016,10/20/2016,377.0,likely voters,0.0,45.39517,44.03126,0.0,0.0,0.0,47215
10121,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,1/18/2016,1/19/2016,1214.0,voters,0.0,41.08212,44.72609,0.0,0.0,0.0,35890
10122,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,3/4/2016,3/6/2016,1248.0,voters,0.0,42.67739,40.72043,0.0,0.0,0.0,36554
10123,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/25/2016,10/31/2016,245.0,likely voters,0.0,33.16064,35.165,7.879269,0.0,0.0,47986
10124,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,9/30/2016,10/6/2016,392.0,likely voters,0.0,41.72663,48.26206,0.0,0.0,0.0,46641
10125,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,California,3/24/2016,4/4/2016,1400.0,registered voters,0.0,58.58188,33.89706,0.0,0.0,0.0,36700
10126,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,3/19/2016,3/22/2016,600.0,likely voters,0.0,45.31292,38.37057,0.0,0.0,0.0,36710
10127,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,1/23/2016,1/26/2016,600.0,likely voters,0.0,41.56049,41.35821,0.0,0.0,0.0,44180
10128,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,California,3/30/2016,4/3/2016,1507.0,likely voters,0.0,57.06279,25.95079,0.0,0.0,0.0,36688
10129,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/14/2016,10/20/2016,300.0,likely voters,0.0,40.52172,45.16074,0.0,0.0,0.0,47186
10130,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,South Carolina,9/23/2016,10/6/2016,258.0,likely voters,0.0,45.89799,48.76334,0.0,0.0,0.0,46669
10131,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,6/8/2016,6/19/2016,975.0,registered voters,0.0,46.03884,40.54737,2.838907,0.0,0.0,44375
10132,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,6/2/2016,6/5/2016,737.0,voters,0.0,42.27732,44.78426,1.509263,0.0,0.0,44201
10133,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,2/16/2016,2/20/2016,1539.0,registered voters,0.0,41.45924,45.12337,0.0,0.0,0.0,36417
10134,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/10/2016,10/14/2016,261.0,likely voters,0.0,20.27645,29.48539,8.648037,0.0,0.0,47000
10135,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/21/2016,9/26/2016,153.0,likely voters,0.0,28.77519,40.22939,13.37757,0.0,0.0,46278
10136,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,6/30/2016,7/11/2016,982.0,registered voters,0.0,38.23219,44.41231,4.872087,0.0,0.0,44567
10137,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,2/20/2016,2/28/2016,628.0,likely voters,0.0,44.03628,40.29623,0.0,0.0,0.0,44069
10138,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New York,4/24/2016,4/27/2016,802.0,registered voters,0.0,56.7719,34.69725,0.0,0.0,0.0,44017
10139,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,11/30/2015,12/2/2015,990.0,voters,0.0,44.6786,38.97565,0.0,0.0,0.0,35408
10140,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/5/2016,8/7/2016,938.0,voters,0.0,46.41893,45.37272,0.0,0.0,0.0,44828
10141,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,3/9/2016,3/10/2016,1576.0,likely voters,0.0,38.44513,48.03986,0.0,0.0,0.0,36589
10142,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/1/2016,8/2/2016,912.0,likely voters,0.0,47.26828,40.35918,1.73964,0.0,0.0,46175
10143,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New York,2/28/2016,3/3/2016,800.0,registered voters,0.0,56.67161,38.10849,0.0,0.0,0.0,36549
10144,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,3/4/2016,3/10/2016,2422.0,registered voters,0.0,47.04393,44.49192,0.0,0.0,0.0,36596
10145,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/31/2016,9/6/2016,247.0,likely voters,0.0,27.73354,36.52888,11.2393,0.0,0.0,45483
10146,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,1/13/2016,1/18/2016,839.0,likely voters,0.0,45.38222,39.25751,0.0,0.0,0.0,35882
10147,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/17/2016,8/23/2016,270.0,likely voters,0.0,29.5922,41.53318,8.841781,0.0,0.0,45584
10148,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,7/30/2016,8/7/2016,1056.0,likely voters,0.0,45.38055,45.63673,3.405921,0.0,0.0,44806
10149,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,California,4/27/2016,4/30/2016,2011.0,registered voters,0.0,55.33277,36.06052,0.0,0.0,0.0,44012
10150,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,1/2/2016,1/7/2016,1470.0,registered voters,0.0,45.59283,41.43219,0.0,0.0,0.0,35805
10151,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,11/11/2015,11/15/2015,1262.0,registered voters,0.0,36.04188,45.63905,0.0,0.0,0.0,35382
10152,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/16/2016,10/6/2016,280.0,likely voters,0.0,31.76851,47.74996,0.0,0.0,0.0,46673
10153,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,4/27/2016,5/8/2016,1042.0,registered voters,0.0,39.79184,44.97654,0.0,0.0,0.0,44041
10154,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/9/2016,9/29/2016,242.0,likely voters,0.0,33.43008,49.25732,0.0,0.0,0.0,46376
10155,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,6/22/2016,6/23/2016,980.0,voters,0.0,46.37295,43.74933,0.0,0.0,0.0,44436
10156,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,2/14/2016,2/16/2016,1250.0,likely voters,0.0,39.57127,43.67665,0.0,0.0,0.0,36380
10157,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,4/27/2016,5/8/2016,1051.0,registered voters,0.0,44.52287,44.69266,0.0,0.0,0.0,44037
10158,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,9/23/2016,10/6/2016,352.0,likely voters,0.0,52.77081,36.0719,0.0,0.0,0.0,46638
10159,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,3/23/2016,4/5/2016,600.0,adults,0.0,35.72863,39.82157,0.0,0.0,0.0,42187
10160,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,3/8/2016,3/15/2016,500.0,likely voters,0.0,34.59729,35.84621,0.0,0.0,0.0,36635
10161,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,1/21/2016,1/24/2016,806.0,registered voters,0.0,46.17913,39.78556,0.0,0.0,0.0,35995
10162,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,12/8/2015,12/14/2015,622.0,adults,0.0,26.05471,32.47009,0.0,0.0,0.0,35846
10163,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,5/2/2016,5/10/2016,588.0,registered voters,0.0,29.51638,45.31082,0.0,0.0,0.0,44057
10164,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/7/2016,9/13/2016,228.0,likely voters,0.0,32.10572,41.29168,5.42081,0.0,0.0,45786
10165,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,8/4/2016,8/7/2016,683.0,likely voters,0.0,48.97276,38.02797,4.584893,0.0,0.0,44817
10166,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,4/26/2016,4/27/2016,799.0,voters,0.0,43.82556,43.26958,0.0,0.0,0.0,44010
10167,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,7/5/2016,7/10/2016,848.0,registered voters,0.0,40.31721,40.91264,3.974751,0.0,0.0,44573
10168,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/27/2016,10/3/2016,231.0,likely voters,0.0,34.9112,42.22348,11.44305,0.0,0.0,46503
10169,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/26/2016,9/15/2016,198.0,likely voters,0.0,27.89843,47.84876,0.0,0.0,0.0,45870
10170,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,5/31/2016,6/1/2016,1519.0,registered voters,0.0,28.33884,31.85774,13.26684,0.0,0.0,44196
10171,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,6/8/2016,6/19/2016,971.0,registered voters,0.0,42.05628,40.57483,3.838907,0.0,0.0,44374
10172,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,5/20/2016,5/22/2016,928.0,voters,0.0,42.91709,46.45086,0.3958244,0.0,0.0,44145
10173,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,7/7/2016,7/10/2016,665.0,likely voters,0.0,45.68566,40.9123,3.852612,0.0,0.0,44576
10174,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/7/2016,10/27/2016,244.0,likely voters,0.0,28.2196,44.52748,0.0,0.0,0.0,47751
10175,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,6/2/2016,6/8/2016,1238.0,likely voters,0.0,36.06972,37.34715,10.4789,0.0,0.0,44214
10176,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,6/8/2016,6/19/2016,950.0,registered voters,0.0,42.96193,40.42627,4.838906,0.0,0.0,44372
10177,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,2/14/2016,2/16/2016,1291.0,voters,0.0,40.89547,44.29548,0.0,0.0,0.0,36354
10178,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,7/30/2016,8/7/2016,815.0,likely voters,0.0,50.31512,41.5147,3.405921,0.0,0.0,44808
10179,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/14/2016,9/20/2016,189.0,likely voters,0.0,35.11335,32.06822,4.714283,0.0,0.0,45992
10180,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New York,5/22/2016,5/26/2016,825.0,registered voters,0.0,53.82654,35.86556,0.0,0.0,0.0,44164
10181,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,6/8/2016,6/17/2016,614.0,registered voters,0.0,30.07526,41.28049,6.228238,0.0,0.0,44373
10182,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/9/2016,9/1/2016,722.0,registered voters,0.0,29.23183,38.59402,16.12228,0.0,0.0,45386
10183,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/4/2016,8/10/2016,921.0,registered voters,0.0,46.49573,41.76236,3.671217,0.0,0.0,44839
10184,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Washington,9/30/2016,10/6/2016,341.0,likely voters,0.0,49.59516,33.91714,0.0,0.0,0.0,46676
10185,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,3/24/2016,3/28/2016,1405.0,registered voters,0.0,46.01353,39.97456,0.0,0.0,0.0,36667
10186,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/4/2016,10/9/2016,182.0,likely voters,0.0,35.95233,41.99777,8.848029,0.0,0.0,46730
10187,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,3/4/2016,3/6/2016,1961.0,likely voters,0.0,41.08973,44.81688,0.0,0.0,0.0,36558
10188,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/19/2016,9/8/2016,196.0,likely voters,0.0,27.78824,46.56438,0.0,0.0,0.0,45679
10189,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,4/18/2016,4/20/2016,2606.0,registered voters,0.0,52.26293,42.33229,0.0,0.0,0.0,42724
10190,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,6/30/2016,7/11/2016,1015.0,registered voters,0.0,40.31823,45.53295,2.872088,0.0,0.0,44568
10191,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,9/30/2016,10/13/2016,490.0,likely voters,0.0,45.33222,37.78228,0.0,0.0,0.0,46851
10192,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,2/24/2016,2/25/2016,1012.0,voters,0.0,42.46501,47.31051,0.0,0.0,0.0,36471
10193,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,6/3/2016,6/5/2016,1106.0,voters,0.0,43.2034,43.66599,3.509263,0.0,0.0,44206
10194,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,9/30/2016,10/6/2016,534.0,likely voters,0.0,47.94393,34.91744,0.0,0.0,0.0,46660
10195,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/30/2016,4/4/2016,1737.0,likely voters,0.0,43.4991,41.89106,0.0,0.0,0.0,36698
